No.,Time,Source,Destination,Protocol,Length,Info
1.0,0.0,157.240.196.60,10.0.2.15,TLSv1.2,310.0,Application Data
3.0,0.38349281,10.0.2.15,157.240.196.60,TLSv1.2,150.0,Application Data
5.0,0.524647475,157.240.196.60,10.0.2.15,TLSv1.2,166.0,Application Data
7.0,0.632557455,10.0.2.15,157.240.196.60,TLSv1.2,154.0,Application Data
9.0,0.965864095,157.240.196.60,10.0.2.15,TLSv1.2,131.0,Application Data
11.0,3.164232831,157.240.196.60,10.0.2.15,TLSv1.2,311.0,Application Data
13.0,3.341730417,10.0.2.15,157.240.196.60,TLSv1.2,153.0,Application Data
15.0,4.828283264,10.0.2.15,157.240.196.60,TLSv1.2,123.0,Application Data
17.0,5.157353604,157.240.196.60,10.0.2.15,TLSv1.2,125.0,Application Data
21.0,6.661295089,157.240.196.60,10.0.2.15,TLSv1.2,443.0,"Application Data, Application Data"
23.0,6.68103645,10.0.2.15,157.240.196.60,TLSv1.2,154.0,Application Data
25.0,6.808203542,10.0.2.15,157.240.196.60,TLSv1.2,150.0,Application Data
27.0,6.961962296,10.0.2.15,157.240.196.60,TLSv1.2,122.0,Application Data
29.0,7.040456675,157.240.196.60,10.0.2.15,TLSv1.2,166.0,Application Data
30.0,7.043962237,10.0.2.15,157.240.196.60,TLSv1.2,154.0,Application Data
34.0,12.584547713,157.240.196.60,10.0.2.15,TLSv1.2,93.0,Application Data
38.0,13.430822922,157.240.196.60,10.0.2.15,TLSv1.2,326.0,Application Data
40.0,13.483018247,157.240.196.60,10.0.2.15,TLSv1.2,327.0,Application Data
42.0,13.689676977,10.0.2.15,157.240.196.60,TLSv1.2,150.0,Application Data
44.0,13.732262369,157.240.196.60,10.0.2.15,TLSv1.2,166.0,Application Data
46.0,13.753091828,10.0.2.15,157.240.196.60,TLSv1.2,154.0,Application Data
48.0,14.33956621,10.0.2.15,157.240.196.60,TLSv1.2,153.0,Application Data
57.0,16.782236181,157.240.196.60,10.0.2.15,TLSv1.2,155.0,Application Data
58.0,16.795544429,10.0.2.15,157.240.196.60,TLSv1.2,154.0,Application Data
62.0,22.42610296,157.240.196.60,10.0.2.15,TCP,1294.0,"443  >  40810 [PSH, ACK] Seq=2033 Ack=1124 Win=65535 Len=1240 [TCP segment of a reassembled PDU]"
63.0,22.426678952,157.240.196.60,10.0.2.15,TLSv1.2,212.0,Application Data
65.0,22.637465004,10.0.2.15,192.114.147.162,UDP,298.0,59333  >  443 Len=256
66.0,22.683394176,10.0.2.15,157.240.196.60,TLSv1.2,153.0,Application Data
68.0,22.693020789,192.114.147.162,10.0.2.15,UDP,90.0,443  >  59333 Len=48
69.0,22.725172797,10.0.2.15,192.114.147.162,UDP,77.0,59333  >  443 Len=35
70.0,22.782488483,157.240.196.60,10.0.2.15,TLSv1.2,326.0,Application Data
71.0,22.782488752,192.114.147.162,10.0.2.15,UDP,346.0,443  >  59333 Len=304
72.0,22.782488842,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
73.0,22.782963032,10.0.2.15,192.114.147.162,UDP,80.0,59333  >  443 Len=38
74.0,22.790412533,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
75.0,22.790847635,10.0.2.15,192.114.147.162,UDP,76.0,59333  >  443 Len=34
76.0,22.793079858,192.114.147.162,10.0.2.15,UDP,666.0,443  >  59333 Len=624
77.0,22.802418232,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
78.0,22.802913963,10.0.2.15,192.114.147.162,UDP,76.0,59333  >  443 Len=34
79.0,22.808042292,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
80.0,22.819868851,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
81.0,22.820551087,10.0.2.15,192.114.147.162,UDP,78.0,59333  >  443 Len=36
82.0,22.825384575,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
83.0,22.826290841,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
84.0,22.826291123,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
85.0,22.826291169,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
87.0,22.826773403,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
88.0,22.826773511,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
89.0,22.827354551,10.0.2.15,192.114.147.162,UDP,78.0,59333  >  443 Len=36
90.0,22.827768583,10.0.2.15,192.114.147.162,UDP,78.0,59333  >  443 Len=36
91.0,22.828155814,10.0.2.15,192.114.147.162,UDP,78.0,59333  >  443 Len=36
92.0,22.82854623,10.0.2.15,192.114.147.162,UDP,78.0,59333  >  443 Len=36
93.0,22.832694897,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
94.0,22.832995693,10.0.2.15,192.114.147.162,UDP,80.0,59333  >  443 Len=38
95.0,22.834401055,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
96.0,22.834401275,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
97.0,22.834401308,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
98.0,22.834992818,10.0.2.15,192.114.147.162,UDP,81.0,59333  >  443 Len=39
99.0,22.8354519,10.0.2.15,192.114.147.162,UDP,81.0,59333  >  443 Len=39
100.0,22.835878198,10.0.2.15,192.114.147.162,UDP,79.0,59333  >  443 Len=37
101.0,22.838804655,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
102.0,22.838805023,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
103.0,22.839223159,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
104.0,22.839223295,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
105.0,22.839703631,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
106.0,22.840114718,10.0.2.15,192.114.147.162,UDP,78.0,59333  >  443 Len=36
107.0,22.840562879,10.0.2.15,192.114.147.162,UDP,78.0,59333  >  443 Len=36
108.0,22.843359992,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
109.0,22.843360336,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
110.0,22.843793569,10.0.2.15,192.114.147.162,UDP,78.0,59333  >  443 Len=36
111.0,22.844141086,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
112.0,22.844622205,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
113.0,22.844622314,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
114.0,22.845209287,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
115.0,22.845209424,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
116.0,22.845958109,10.0.2.15,192.114.147.162,UDP,78.0,59333  >  443 Len=36
117.0,22.846920624,10.0.2.15,192.114.147.162,UDP,78.0,59333  >  443 Len=36
118.0,22.847388854,10.0.2.15,192.114.147.162,UDP,78.0,59333  >  443 Len=36
119.0,22.850533247,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
120.0,22.850533655,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
121.0,22.851901721,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
122.0,22.851902091,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
123.0,22.853016186,10.0.2.15,192.114.147.162,UDP,78.0,59333  >  443 Len=36
124.0,22.853545428,10.0.2.15,192.114.147.162,UDP,78.0,59333  >  443 Len=36
125.0,22.855866155,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
126.0,22.855866454,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
127.0,22.856417017,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
128.0,22.85806857,10.0.2.15,192.114.147.162,UDP,83.0,59333  >  443 Len=41
129.0,22.858914737,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
130.0,22.859177271,10.0.2.15,192.114.147.162,UDP,76.0,59333  >  443 Len=34
131.0,22.86176389,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
132.0,22.861764196,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
133.0,22.862488461,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
134.0,22.862488568,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
135.0,22.863120636,10.0.2.15,192.114.147.162,UDP,76.0,59333  >  443 Len=34
136.0,22.863630207,10.0.2.15,192.114.147.162,UDP,76.0,59333  >  443 Len=34
137.0,22.867807167,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
138.0,22.868291701,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
139.0,22.868291895,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
140.0,22.868626614,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
141.0,22.869448854,10.0.2.15,192.114.147.162,UDP,76.0,59333  >  443 Len=34
142.0,22.869970177,10.0.2.15,192.114.147.162,UDP,76.0,59333  >  443 Len=34
143.0,22.874982924,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
144.0,22.874983546,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
145.0,22.881291886,10.0.2.15,192.114.147.162,UDP,76.0,59333  >  443 Len=34
146.0,22.888413973,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
147.0,22.888414395,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
148.0,22.888824371,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
149.0,22.888824517,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
150.0,22.889182204,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
151.0,22.89446848,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
152.0,22.894468823,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
153.0,22.900155328,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
154.0,22.900155631,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
155.0,22.900155668,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
156.0,22.900726452,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
157.0,22.90072671,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
158.0,22.901250567,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
159.0,22.901250951,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
160.0,22.901250981,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
161.0,22.901849359,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
162.0,22.902544086,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
163.0,22.903884278,10.0.2.15,192.114.147.162,UDP,76.0,59333  >  443 Len=34
164.0,22.906772413,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
165.0,22.906772718,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
166.0,22.906772751,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
167.0,22.90744121,10.0.2.15,192.114.147.162,UDP,76.0,59333  >  443 Len=34
168.0,22.911647601,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
169.0,22.930427949,10.0.2.15,192.114.147.162,UDP,77.0,59333  >  443 Len=35
170.0,22.96534301,10.0.2.15,192.114.147.162,UDP,73.0,59333  >  443 Len=31
171.0,22.975154853,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
172.0,22.980685664,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
173.0,22.981002667,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
174.0,22.983713494,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
175.0,22.983713734,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
176.0,22.983713765,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
177.0,22.983713795,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
178.0,22.983713817,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
179.0,22.983713882,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
180.0,22.984196157,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
181.0,22.985832361,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
182.0,22.987360533,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
183.0,22.987360896,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
184.0,22.98793859,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
185.0,22.987938832,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
186.0,22.988372598,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
187.0,22.988788376,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
188.0,22.988788478,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
189.0,22.989229805,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
190.0,22.989229924,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
191.0,22.989815685,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
192.0,22.989815853,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
193.0,22.99046659,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
194.0,22.990466785,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
195.0,22.99112621,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
196.0,22.991126431,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
197.0,22.991126476,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
198.0,22.991651668,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
199.0,22.992091104,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
200.0,22.99258108,10.0.2.15,192.114.147.162,UDP,76.0,59333  >  443 Len=34
201.0,22.993277399,10.0.2.15,192.114.147.162,UDP,76.0,59333  >  443 Len=34
202.0,22.993900051,10.0.2.15,192.114.147.162,UDP,76.0,59333  >  443 Len=34
203.0,22.996082754,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
204.0,22.996621777,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
205.0,22.996622075,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
206.0,22.997584805,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
207.0,22.997585186,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
208.0,22.997585234,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
209.0,22.997585278,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
210.0,22.999021516,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
211.0,22.999021807,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
212.0,22.999021842,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
213.0,22.999021875,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
214.0,22.99902192,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
215.0,22.999021953,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
216.0,22.999679715,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
217.0,22.999679963,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
218.0,22.999680006,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
219.0,23.000144294,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
220.0,23.000144396,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
221.0,23.000601726,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
222.0,23.001101238,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
223.0,23.001101429,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
224.0,23.001101469,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
225.0,23.001545353,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
226.0,23.00197931,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
227.0,23.001979468,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
228.0,23.002773774,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
229.0,23.002774021,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
230.0,23.002774069,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
231.0,23.003224921,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
232.0,23.003225082,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
233.0,23.003659462,192.114.147.162,10.0.2.15,UDP,1274.0,443  >  59333 Len=1232
234.0,23.003659554,192.114.147.162,10.0.2.15,UDP,890.0,443  >  59333 Len=848
235.0,23.004389056,10.0.2.15,192.114.147.162,UDP,76.0,59333  >  443 Len=34
236.0,23.0049395,10.0.2.15,192.114.147.162,UDP,76.0,59333  >  443 Len=34
237.0,23.00549241,10.0.2.15,192.114.147.162,UDP,76.0,59333  >  443 Len=34
238.0,23.006060791,10.0.2.15,192.114.147.162,UDP,76.0,59333  >  443 Len=34
239.0,23.016382964,192.114.147.162,10.0.2.15,UDP,90.0,443  >  59333 Len=48
240.0,23.027193297,10.0.2.15,192.114.147.162,UDP,77.0,59333  >  443 Len=35
241.0,23.335679881,157.240.196.60,10.0.2.15,TLSv1.2,166.0,Application Data
243.0,23.343574654,10.0.2.15,157.240.196.60,TLSv1.2,154.0,Application Data
245.0,23.875044204,10.0.2.15,157.240.196.60,TLSv1.2,150.0,Application Data
247.0,26.204565126,157.240.196.60,10.0.2.15,TLSv1.2,155.0,Application Data
248.0,26.213854366,10.0.2.15,157.240.196.60,TLSv1.2,154.0,Application Data
250.0,29.087189561,157.240.196.60,10.0.2.15,TLSv1.2,424.0,Application Data
252.0,29.221068961,10.0.2.15,157.240.196.60,TLSv1.2,153.0,Application Data
254.0,29.311167531,157.240.196.60,10.0.2.15,TCP,1294.0,"443  >  40810 [PSH, ACK] Seq=4286 Ack=1618 Win=65535 Len=1240 [TCP segment of a reassembled PDU]"
256.0,29.311682958,157.240.196.60,10.0.2.15,TLSv1.2,305.0,Application Data
260.0,29.47668486,10.0.2.15,157.240.196.60,TLSv1.2,150.0,Application Data
264.0,29.508958409,10.0.2.15,157.240.196.60,QUIC,121.0,"0-RTT, DCID=b11295e1c96cbfd2"
265.0,29.509614043,10.0.2.15,157.240.196.60,QUIC,417.0,"0-RTT, DCID=b11295e1c96cbfd2"
268.0,29.557536997,10.0.2.15,157.240.196.60,QUIC,161.0,"0-RTT, DCID=b11295e1c96cbfd2"
269.0,29.787291823,157.240.196.60,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
271.0,29.788393734,157.240.196.60,10.0.2.15,QUIC,251.0,"Handshake, SCID=931d005d461bce04"
272.0,29.788746331,157.240.196.60,10.0.2.15,QUIC,122.0,Protected Payload (KP0)
273.0,29.789079933,10.0.2.15,157.240.196.60,QUIC,1292.0,"Handshake, DCID=931d005d461bce04"
275.0,29.790078567,157.240.196.60,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
276.0,29.790829966,10.0.2.15,157.240.196.60,QUIC,76.0,"Protected Payload (KP0), DCID=931d005d461bce04"
277.0,29.792672179,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
278.0,29.793914096,157.240.196.60,10.0.2.15,QUIC,570.0,Protected Payload (KP0)
279.0,29.798018003,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
280.0,29.806753106,10.0.2.15,157.240.196.60,QUIC,78.0,"Protected Payload (KP0), DCID=931d005d461bce04"
281.0,29.807142861,10.0.2.15,157.240.196.60,QUIC,80.0,"Protected Payload (KP0), DCID=931d005d461bce04"
282.0,29.81814709,157.240.196.60,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
283.0,29.822767661,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
284.0,29.822767928,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
285.0,29.823343868,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
286.0,29.825569705,10.0.2.15,157.240.196.60,QUIC,81.0,"Protected Payload (KP0), DCID=931d005d461bce04"
287.0,29.825690041,10.0.2.15,157.240.196.60,QUIC,76.0,"Protected Payload (KP0), DCID=931d005d461bce04"
288.0,29.828840464,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
289.0,29.82947965,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
290.0,29.829479856,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
291.0,29.831130338,10.0.2.15,157.240.196.60,QUIC,78.0,"Protected Payload (KP0), DCID=931d005d461bce04"
292.0,29.83140142,10.0.2.15,157.240.196.60,QUIC,77.0,"Protected Payload (KP0), DCID=931d005d461bce04"
293.0,29.856092098,157.240.196.60,10.0.2.15,TLSv1.2,142.0,Application Data
295.0,29.856092652,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
296.0,29.856832927,10.0.2.15,157.240.196.60,QUIC,76.0,"Protected Payload (KP0), DCID=931d005d461bce04"
297.0,29.8895389,10.0.2.15,157.240.196.60,TLSv1.2,126.0,Application Data
300.0,29.93684593,157.240.196.60,10.0.2.15,QUIC,251.0,"Handshake, SCID=931d005d461bce04"
301.0,29.940228361,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
302.0,29.940228582,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
303.0,29.940639576,10.0.2.15,157.240.196.60,QUIC,155.0,"Protected Payload (KP0), DCID=931d005d461bce04"
304.0,29.940876901,10.0.2.15,157.240.196.60,QUIC,78.0,"Protected Payload (KP0), DCID=931d005d461bce04"
305.0,29.94099355,10.0.2.15,157.240.196.60,QUIC,78.0,"Protected Payload (KP0), DCID=931d005d461bce04"
306.0,30.00940438,157.240.196.60,10.0.2.15,TLSv1.2,166.0,Application Data
307.0,30.012508614,10.0.2.15,157.240.196.60,TLSv1.2,154.0,Application Data
309.0,30.015481136,157.240.196.60,10.0.2.15,QUIC,81.0,"Handshake, SCID=931d005d461bce04"
310.0,30.020955542,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
311.0,30.021397245,10.0.2.15,157.240.196.60,QUIC,78.0,"Protected Payload (KP0), DCID=931d005d461bce04"
312.0,30.045498345,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
313.0,30.045768058,10.0.2.15,157.240.196.60,QUIC,78.0,"Protected Payload (KP0), DCID=931d005d461bce04"
314.0,30.051506228,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
315.0,30.051506522,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
316.0,30.051799011,10.0.2.15,157.240.196.60,QUIC,78.0,"Protected Payload (KP0), DCID=931d005d461bce04"
317.0,30.077519459,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
318.0,30.080382711,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
319.0,30.080588118,10.0.2.15,157.240.196.60,QUIC,78.0,"Protected Payload (KP0), DCID=931d005d461bce04"
320.0,30.083929318,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
321.0,30.083929654,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
322.0,30.084416543,10.0.2.15,157.240.196.60,QUIC,78.0,"Protected Payload (KP0), DCID=931d005d461bce04"
323.0,30.149225866,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
324.0,30.155329668,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
325.0,30.155603272,10.0.2.15,157.240.196.60,QUIC,78.0,"Protected Payload (KP0), DCID=931d005d461bce04"
326.0,30.155815184,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
327.0,30.15701631,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
328.0,30.157330987,10.0.2.15,157.240.196.60,QUIC,78.0,"Protected Payload (KP0), DCID=931d005d461bce04"
329.0,30.181778392,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
330.0,30.181778673,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
331.0,30.182449402,10.0.2.15,157.240.196.60,QUIC,78.0,"Protected Payload (KP0), DCID=931d005d461bce04"
332.0,30.189527017,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
333.0,30.190944491,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
334.0,30.190944682,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
335.0,30.190944702,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
336.0,30.191371634,10.0.2.15,157.240.196.60,QUIC,78.0,"Protected Payload (KP0), DCID=931d005d461bce04"
337.0,30.191754945,10.0.2.15,157.240.196.60,QUIC,78.0,"Protected Payload (KP0), DCID=931d005d461bce04"
338.0,30.274856069,157.240.196.60,10.0.2.15,QUIC,83.0,"Handshake, SCID=931d005d461bce04"
339.0,30.274856461,157.240.196.60,10.0.2.15,QUIC,67.0,Protected Payload (KP0)
340.0,30.285982513,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
341.0,30.316304691,10.0.2.15,157.240.196.60,QUIC,77.0,"Protected Payload (KP0), DCID=931d005d461bce04"
342.0,30.328012102,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
343.0,30.363999873,10.0.2.15,157.240.196.60,QUIC,77.0,"Protected Payload (KP0), DCID=931d005d461bce04"
344.0,30.380007893,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
345.0,30.383959255,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
346.0,30.384312973,10.0.2.15,157.240.196.60,QUIC,76.0,"Protected Payload (KP0), DCID=931d005d461bce04"
347.0,30.406665193,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
348.0,30.406665582,157.240.196.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
