No.,Time,Source,Destination,Protocol,Length,Info
6245.0,528.880208005,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6246.0,528.880208025,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6247.0,528.880208105,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6248.0,528.88053058,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6249.0,528.880530662,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6250.0,528.880530684,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6251.0,528.880530714,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6252.0,528.880826677,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6253.0,528.880826759,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6254.0,528.880826788,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6255.0,528.880826808,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6256.0,528.881117902,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6257.0,528.881117984,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6258.0,528.881330532,10.0.2.15,157.240.221.60,QUIC,88.0,"Protected Payload (KP0), DCID=9a1d00ef19746a74"
6259.0,528.881771692,10.0.2.15,157.240.221.60,QUIC,84.0,"Protected Payload (KP0), DCID=9a1d00ef19746a74"
6260.0,528.882199071,10.0.2.15,157.240.221.60,QUIC,84.0,"Protected Payload (KP0), DCID=9a1d00ef19746a74"
6261.0,528.883301801,10.0.2.15,157.240.221.60,QUIC,83.0,"Protected Payload (KP0), DCID=9a1d00ef19746a74"
6262.0,528.883787816,10.0.2.15,157.240.221.60,QUIC,84.0,"Protected Payload (KP0), DCID=9a1d00ef19746a74"
6263.0,528.884032992,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6264.0,528.884414767,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6265.0,528.88441487,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6266.0,528.8844149,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6267.0,528.884765264,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6268.0,528.884765422,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6269.0,528.884765443,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6270.0,528.884765471,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6271.0,528.884765499,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6272.0,528.885447981,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6273.0,528.88544826,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6274.0,528.885448295,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6275.0,528.885448323,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6276.0,528.885448365,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6277.0,528.88592034,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6278.0,528.885920418,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6279.0,528.885920439,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6280.0,528.885920471,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6281.0,528.885920538,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6282.0,528.885920564,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6283.0,528.886274251,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6284.0,528.88627433,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6285.0,528.886274359,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6286.0,528.886274381,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
