No.,Time,Source,Destination,Protocol,Length,Info
7982.0,115.579119443,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7983.0,115.599458569,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7984.0,115.600002071,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7985.0,115.648141949,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7986.0,115.658548636,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7987.0,115.675226651,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7988.0,115.68280077,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7989.0,115.685227433,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7990.0,115.692269853,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7991.0,115.699450032,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7992.0,115.70720874,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7993.0,115.72260875,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7994.0,115.723463584,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7995.0,115.726045691,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7996.0,115.738657497,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7997.0,115.75484025,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7998.0,115.763124703,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7999.0,115.777704687,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
8000.0,115.778837918,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
8001.0,115.794812882,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
8002.0,115.803406286,157.240.196.60,10.0.2.15,TLSv1.2,112.0,Application Data
